query,subject,identity,alignment length,mismatches,gap opens,q start,q end,s start,s end,evalue,bit score
chr22:22437645-23366982,IGLV2-18*04,71.429,161,46,0,733048,733208,109,269,1.08e-23,110
chr22:22437645-23366982,IGLV2-18*04,71.226,212,58,2,346949,347157,50,261,3.24e-23,109
chr22:22437645-23366982,IGLV2-18*04,61.710,269,103,0,74818,75086,1,269,7.87e-21,101
chr22:22437645-23366982,IGLV2-18*04,66.845,187,62,0,590078,590264,108,294,7.87e-21,101
chr22:22437645-23366982,IGLV2-18*04,69.136,162,50,0,747617,747778,108,269,2.36e-20,99.9
chr22:22437645-23366982,IGLV2-18*04,72.464,138,38,0,384030,384167,128,265,2.36e-20,99.9
chr22:22437645-23366982,IGLV2-18*04,61.111,270,105,0,371266,371535,1,270,2.13e-19,96.7
chr22:22437645-23366982,IGLV2-18*04,66.480,179,60,0,14718,14896,2,180,6.38e-19,95.1
chr22:22437645-23366982,IGLV2-18*04,68.098,163,52,0,646760,646922,96,258,6.38e-19,95.1
chr22:22437645-23366982,IGLV2-18*04,68.153,157,50,0,604069,604225,102,258,5.74e-18,91.9
chr22:22437645-23366982,IGLV2-18*04,66.667,168,56,0,373361,373528,102,269,1.72e-17,90.3
chr22:22437645-23366982,IGLV2-18*04,70.000,160,47,1,658818,658976,108,267,5.16e-17,88.8
chr22:22437645-23366982,IGLV2-18*04,64.815,270,91,2,19526,19791,1,270,1.55e-16,87.2
chr22:22437645-23366982,IGLV2-18*04,77.391,115,25,1,724382,724495,163,277,1.55e-16,87.2
chr22:22437645-23366982,IGLV2-18*04,68.027,147,47,0,353584,353730,123,269,4.65e-16,85.6
chr22:22437645-23366982,IGLV2-18*04,65.455,220,73,1,450903,451119,50,269,4.18e-15,82.4
chr22:22437645-23366982,IGLV2-18*04,69.231,130,40,0,414170,414299,123,252,1.25e-14,80.8
chr22:22437645-23366982,IGLV2-18*04,72.072,111,31,0,741054,741164,148,258,3.76e-14,79.2
chr22:22437645-23366982,IGLV2-18*04,75.789,95,23,0,7262,7356,175,269,3.76e-14,79.2
chr22:22437645-23366982,IGLV2-18*04,68.098,163,50,1,680198,680358,96,258,1.02e-12,74.5
chr22:22437645-23366982,IGLV2-18*04,85.938,64,9,0,411374,411437,203,266,1.02e-12,74.5
chr22:22437645-23366982,IGLV2-18*04,73.684,95,25,0,138453,138547,175,269,3.05e-12,72.9
chr22:22437645-23366982,IGLV2-18*04,79.221,77,16,0,835779,835855,193,269,3.05e-12,72.9
chr22:22437645-23366982,IGLV2-18*04,84.127,63,10,0,866382,866444,10,72,2.74e-11,69.7
chr22:22437645-23366982,IGLV2-18*04,66.154,130,44,0,330479,330608,123,252,8.23e-11,68.2
chr22:22437645-23366982,IGLV2-18*04,71.429,98,28,0,324071,324168,164,261,8.23e-11,68.2
chr22:22437645-23366982,IGLV2-18*04,85.000,60,9,0,177970,178029,211,270,8.23e-11,68.2
chr22:22437645-23366982,IGLV2-18*04,79.710,69,14,0,174811,174879,200,268,2.47e-10,66.6
chr22:22437645-23366982,IGLV2-18*04,71.053,114,32,1,598096,598208,24,137,2.22e-09,63.4
chr22:22437645-23366982,IGLV2-18*04,64.844,128,45,0,378837,378964,1,128,6.67e-09,61.8
chr22:22437645-23366982,IGLV2-18*04,63.713,237,83,3,664488,664721,5,241,6.67e-09,61.8
chr22:22437645-23366982,IGLV2-18*04,63.713,237,83,3,686082,686315,5,241,6.67e-09,61.8
chr22:22437645-23366982,IGLV2-18*04,63.309,139,51,0,412915,413053,1,139,2.00e-08,60.2
chr22:22437645-23366982,IGLV2-18*04,69.892,93,28,0,820262,820354,176,268,2.00e-08,60.2
chr22:22437645-23366982,IGLV2-18*04,64.063,128,46,0,352262,352389,1,128,6.00e-08,58.6
chr22:22437645-23366982,IGLV2-18*04,92.857,42,3,0,329435,329476,228,269,6.00e-08,58.6
chr22:22437645-23366982,IGLV2-18*04,92.857,42,3,0,352507,352548,228,269,6.00e-08,58.6
chr22:22437645-23366982,IGLV2-18*04,92.683,41,3,0,295250,295290,229,269,1.80e-07,57.1
chr22:22437645-23366982,IGLV2-18*04,76.563,64,15,0,221074,221137,206,269,5.40e-07,55.5
chr22:22437645-23366982,IGLV2-18*04,90.476,42,4,0,379082,379123,228,269,5.40e-07,55.5
chr22:22437645-23366982,IGLV2-18*04,62.992,127,47,0,329190,329316,1,127,1.62e-06,53.9
chr22:22437645-23366982,IGLV2-18*04,75.385,65,16,0,22374,22438,205,269,1.62e-06,53.9
chr22:22437645-23366982,IGLV2-18*04,62.308,130,49,0,177751,177880,10,139,4.86e-06,52.3
chr22:22437645-23366982,IGLV2-18*04,64.286,112,40,0,800060,800171,168,279,4.86e-06,52.3
chr22:22437645-23366982,IGLV2-18*04,82.000,50,9,0,14911,14960,216,265,4.86e-06,52.3
chr22:22437645-23366982,IGLV2-18*04,71.429,70,20,0,698245,698314,10,79,4.38e-05,49.1
chr22:22437645-23366982,IGLV2-18*04,71.111,90,25,1,142479,142567,4,93,1.31e-04,47.5
chr22:22437645-23366982,IGLV2-18*04,76.364,55,13,0,182371,182425,207,261,1.31e-04,47.5
chr22:22437645-23366982,IGLV2-18*04,96.667,30,1,0,323928,323957,50,79,3.94e-04,46.0
chr22:22437645-23366982,IGLV2-18*04,70.149,67,20,0,295004,295070,1,67,0.001,44.4
chr22:22437645-23366982,IGLV2-18*04,93.548,31,2,0,411226,411256,50,80,0.001,44.4
chr22:22437645-23366982,IGLV2-18*04,76.471,51,12,0,835726,835776,136,186,0.001,44.4
chr22:22437645-23366982,IGLV2-18*04,69.118,68,21,0,319490,319557,1,68,0.004,42.8
chr22:22437645-23366982,IGLV2-18*04,68.571,70,22,0,804710,804779,10,79,0.004,42.8
chr22:22437645-23366982,IGLV2-18*04,90.323,31,3,0,373312,373342,50,80,0.011,41.2
chr22:22437645-23366982,IGLV2-18*04,73.077,52,14,0,51268,51319,1,52,0.032,39.6
chr22:22437645-23366982,IGLV2-18*04,67.143,70,23,0,757538,757607,10,79,0.032,39.6
chr22:22437645-23366982,IGLV2-18*04,83.333,36,6,0,88011,88046,223,258,0.032,39.6
chr22:22437645-23366982,IGLV2-18*04,58.915,129,53,0,220851,220979,1,129,0.096,38.0
chr22:22437645-23366982,IGLV2-18*04,61.429,140,53,1,729644,729782,101,240,0.096,38.0
chr22:22437645-23366982,IGLV2-18*04,62.637,91,34,0,319677,319767,179,269,0.096,38.0
chr22:22437645-23366982,IGLV2-18*04,73.913,46,12,0,87492,87537,5,50,0.29,36.5
chr22:22437645-23366982,IGLV2-18*04,72.000,50,14,0,323975,324024,100,149,0.29,36.5
chr22:22437645-23366982,IGLV2-18*04,83.871,31,5,0,49795,49825,50,80,0.86,34.9
chr22:22437645-23366982,IGLV2-18*04,86.207,29,4,0,64719,64747,52,80,0.86,34.9
chr22:22437645-23366982,IGLV2-18*04,74.419,43,11,0,197107,197149,231,273,0.86,34.9
chr22:22437645-23366982,IGLV2-18*04,63.014,73,27,0,856956,857028,5,77,7.8,31.7
chr22:22437645-23366982,IGLV2-18*04,60.440,91,36,0,51312,51402,49,139,7.8,31.7
chr22:22437645-23366982,IGLV2-18*04,80.645,31,6,0,78417,78447,50,80,7.8,31.7
chr22:22437645-23366982,IGLV1-40*03,98.990,297,3,0,395149,395445,1,297,1.30e-129,462
chr22:22437645-23366982,IGLV1-40*03,93.559,295,19,0,303611,303905,1,295,2.16e-113,408
chr22:22437645-23366982,IGLV1-40*03,85.859,297,39,1,357121,357414,1,297,2.75e-84,312
chr22:22437645-23366982,IGLV1-40*03,85.522,297,40,1,334039,334332,1,297,2.47e-83,309
chr22:22437645-23366982,IGLV1-40*03,84.407,295,43,1,298764,299055,1,295,1.62e-79,296
chr22:22437645-23366982,IGLV1-40*03,83.618,293,45,1,389590,389879,1,293,1.18e-76,286
chr22:22437645-23366982,IGLV1-40*03,82.828,297,48,1,417362,417655,1,297,1.06e-75,283
chr22:22437645-23366982,IGLV1-40*03,79.861,288,58,0,62628,62915,1,288,7.76e-73,274
chr22:22437645-23366982,IGLV1-40*03,78.819,288,61,0,777940,778227,1,288,5.66e-70,264
chr22:22437645-23366982,IGLV1-40*03,78.125,288,63,0,720119,720406,1,288,4.58e-68,258
chr22:22437645-23366982,IGLV1-40*03,78.125,288,63,0,744243,744530,1,288,4.58e-68,258
chr22:22437645-23366982,IGLV1-40*03,78.125,288,63,0,808226,808513,1,288,4.58e-68,258
chr22:22437645-23366982,IGLV1-40*03,76.389,288,68,0,565210,565497,1,288,2.71e-63,242
chr22:22437645-23366982,IGLV1-40*03,76.786,280,65,0,683450,683729,1,280,2.43e-62,239
chr22:22437645-23366982,IGLV1-40*03,75.261,287,71,0,841993,842279,1,287,5.92e-60,231
chr22:22437645-23366982,IGLV1-40*03,76.370,292,67,2,55845,56134,4,295,1.16e-55,217
chr22:22437645-23366982,IGLV1-40*03,73.333,270,72,0,573479,573748,1,270,6.88e-51,201
chr22:22437645-23366982,IGLV1-40*03,79.167,192,40,0,579925,580116,83,274,3.29e-44,179
chr22:22437645-23366982,IGLV1-40*03,78.010,191,42,0,706279,706469,97,287,7.99e-42,171
chr22:22437645-23366982,IGLV1-40*03,71.864,295,77,2,2169,2457,1,295,4.25e-36,152
chr22:22437645-23366982,IGLV1-40*03,72.947,207,56,0,804773,804979,82,288,4.25e-36,152
chr22:22437645-23366982,IGLV1-40*03,76.243,181,43,0,866471,866651,108,288,4.25e-36,152
chr22:22437645-23366982,IGLV1-40*03,70.175,285,82,2,190874,191155,11,295,3.82e-35,148
chr22:22437645-23366982,IGLV1-40*03,72.330,206,57,0,757601,757806,82,287,1.15e-34,147
chr22:22437645-23366982,IGLV1-40*03,82.270,141,25,0,759754,759894,130,270,3.44e-34,145
chr22:22437645-23366982,IGLV1-40*03,76.163,172,41,0,698328,698499,102,273,1.03e-33,144
chr22:22437645-23366982,IGLV1-40*03,80.822,146,28,0,700602,700747,130,275,1.03e-33,144
chr22:22437645-23366982,IGLV1-40*03,74.860,179,45,0,14718,14896,2,180,3.10e-33,142
chr22:22437645-23366982,IGLV1-40*03,67.616,281,89,2,550182,550461,4,283,2.03e-29,129
chr22:22437645-23366982,IGLV1-40*03,72.067,179,50,0,672456,672634,109,287,1.83e-28,126
chr22:22437645-23366982,IGLV1-40*03,70.968,186,54,0,590072,590257,102,287,5.49e-28,125
chr22:22437645-23366982,IGLV1-40*03,71.508,179,51,0,797324,797502,109,287,1.65e-27,123
chr22:22437645-23366982,IGLV1-40*03,73.913,161,42,0,653996,654156,109,269,1.65e-27,123
chr22:22437645-23366982,IGLV1-40*03,79.577,142,28,1,724365,724505,146,287,1.48e-26,120
chr22:22437645-23366982,IGLV1-40*03,63.704,270,98,0,345861,346130,1,270,4.44e-26,118
chr22:22437645-23366982,IGLV1-40*03,71.127,284,73,2,171882,172162,11,288,4.44e-26,118
chr22:22437645-23366982,IGLV1-40*03,70.391,179,53,0,733048,733226,109,287,1.33e-25,117
chr22:22437645-23366982,IGLV1-40*03,75.472,159,38,1,650136,650294,131,288,4.00e-25,115
chr22:22437645-23366982,IGLV1-40*03,63.197,269,99,0,74818,75086,1,269,1.20e-24,114
chr22:22437645-23366982,IGLV1-40*03,71.053,190,54,1,658808,658996,98,287,1.20e-24,114
chr22:22437645-23366982,IGLV1-40*03,65.493,284,94,2,19537,19816,12,295,2.36e-20,99.9
chr22:22437645-23366982,IGLV1-40*03,67.442,172,56,0,689949,690120,98,269,2.13e-19,96.7
chr22:22437645-23366982,IGLV1-40*03,68.987,158,49,0,604068,604225,101,258,2.13e-19,96.7
chr22:22437645-23366982,IGLV1-40*03,69.481,154,47,0,347004,347157,108,261,2.13e-19,96.7
chr22:22437645-23366982,IGLV1-40*03,72.180,133,37,0,384035,384167,133,265,6.38e-19,95.1
chr22:22437645-23366982,IGLV1-40*03,71.970,132,37,0,650019,650150,1,132,1.91e-18,93.5
chr22:22437645-23366982,IGLV1-40*03,69.333,150,46,0,646773,646922,109,258,1.91e-18,93.5
chr22:22437645-23366982,IGLV1-40*03,67.284,162,53,0,843340,843501,97,258,1.72e-17,90.3
chr22:22437645-23366982,IGLV1-40*03,76.699,103,24,0,7262,7364,175,277,5.16e-17,88.8
chr22:22437645-23366982,IGLV1-40*03,66.071,168,57,0,373361,373528,102,269,1.55e-16,87.2
chr22:22437645-23366982,IGLV1-40*03,74.545,110,28,0,138453,138562,175,284,1.55e-16,87.2
chr22:22437645-23366982,IGLV1-40*03,64.972,177,62,0,747602,747778,93,269,4.65e-16,85.6
chr22:22437645-23366982,IGLV1-40*03,72.000,150,40,1,680211,680358,109,258,4.65e-16,85.6
chr22:22437645-23366982,IGLV1-40*03,69.466,131,40,0,414168,414298,121,251,4.18e-15,82.4
chr22:22437645-23366982,IGLV1-40*03,66.514,218,70,2,450905,451119,52,269,1.25e-14,80.8
chr22:22437645-23366982,IGLV1-40*03,71.681,113,32,0,741052,741164,146,258,3.76e-14,79.2
chr22:22437645-23366982,IGLV1-40*03,65.789,152,52,0,353582,353733,121,272,1.13e-13,77.7
chr22:22437645-23366982,IGLV1-40*03,67.939,131,42,0,330477,330607,121,251,3.39e-13,76.1
chr22:22437645-23366982,IGLV1-40*03,78.082,73,16,0,177974,178046,215,287,2.47e-10,66.6
chr22:22437645-23366982,IGLV1-40*03,76.389,72,17,0,174808,174879,197,268,6.67e-09,61.8
chr22:22437645-23366982,IGLV1-40*03,80.328,61,12,0,866383,866443,11,71,2.00e-08,60.2
chr22:22437645-23366982,IGLV1-40*03,69.474,95,29,0,857132,857226,175,269,2.00e-08,60.2
chr22:22437645-23366982,IGLV1-40*03,71.765,85,24,0,835774,835858,188,272,2.00e-08,60.2
chr22:22437645-23366982,IGLV1-40*03,80.328,61,12,0,352507,352567,228,288,2.00e-08,60.2
chr22:22437645-23366982,IGLV1-40*03,78.125,64,14,0,411374,411437,203,266,6.00e-08,58.6
chr22:22437645-23366982,IGLV1-40*03,92.857,42,3,0,329435,329476,228,269,6.00e-08,58.6
chr22:22437645-23366982,IGLV1-40*03,75.362,69,17,0,22382,22450,213,281,1.80e-07,57.1
chr22:22437645-23366982,IGLV1-40*03,92.683,41,3,0,295250,295290,229,269,1.80e-07,57.1
chr22:22437645-23366982,IGLV1-40*03,90.476,42,4,0,379082,379123,228,269,5.40e-07,55.5
chr22:22437645-23366982,IGLV1-40*03,90.476,42,4,0,413160,413201,228,269,5.40e-07,55.5
chr22:22437645-23366982,IGLV1-40*03,76.667,60,14,0,646679,646738,6,65,4.86e-06,52.3
chr22:22437645-23366982,IGLV1-40*03,62.016,129,49,0,177752,177880,11,139,1.46e-05,50.7
chr22:22437645-23366982,IGLV1-40*03,75.410,61,15,0,603987,604047,11,71,1.46e-05,50.7
chr22:22437645-23366982,IGLV1-40*03,75.000,60,15,0,51508,51567,228,287,4.38e-05,49.1
chr22:22437645-23366982,IGLV1-40*03,76.364,55,13,0,680122,680176,11,65,1.31e-04,47.5
chr22:22437645-23366982,IGLV1-40*03,79.592,49,10,0,14912,14960,217,265,1.31e-04,47.5
chr22:22437645-23366982,IGLV1-40*03,79.167,48,10,0,182378,182425,214,261,3.94e-04,46.0
chr22:22437645-23366982,IGLV1-40*03,72.500,80,21,1,142479,142557,4,83,0.001,44.4
chr22:22437645-23366982,IGLV1-40*03,73.684,57,15,0,835614,835670,13,69,0.001,44.4
chr22:22437645-23366982,IGLV1-40*03,65.789,114,38,1,598096,598208,24,137,0.001,44.4
chr22:22437645-23366982,IGLV1-40*03,90.625,32,3,0,323930,323961,52,83,0.004,42.8
chr22:22437645-23366982,IGLV1-40*03,72.414,58,16,0,686258,686315,184,241,0.004,42.8
chr22:22437645-23366982,IGLV1-40*03,74.074,54,14,0,650322,650375,188,241,0.004,42.8
chr22:22437645-23366982,IGLV1-40*03,58.993,139,57,0,412915,413053,1,139,0.011,41.2
chr22:22437645-23366982,IGLV1-40*03,59.375,128,52,0,352262,352389,1,128,0.032,39.6
chr22:22437645-23366982,IGLV1-40*03,87.500,32,4,0,346951,346982,52,83,0.032,39.6
chr22:22437645-23366982,IGLV1-40*03,72.222,54,15,0,664668,664721,188,241,0.032,39.6
chr22:22437645-23366982,IGLV1-40*03,83.333,36,6,0,88011,88046,223,258,0.032,39.6
chr22:22437645-23366982,IGLV1-40*03,82.857,35,6,0,411230,411264,54,88,0.096,38.0
chr22:22437645-23366982,IGLV1-40*03,73.469,49,13,0,133476,133524,216,264,0.096,38.0
chr22:22437645-23366982,IGLV1-40*03,81.081,37,7,0,82610,82646,233,269,0.096,38.0
chr22:22437645-23366982,IGLV1-40*03,58.594,128,53,0,378837,378964,1,128,0.29,36.5
chr22:22437645-23366982,IGLV1-40*03,69.643,56,17,0,799918,799973,16,71,0.29,36.5
chr22:22437645-23366982,IGLV1-40*03,84.375,32,5,0,788526,788557,238,269,0.29,36.5
chr22:22437645-23366982,IGLV1-40*03,74.419,43,11,0,319579,319621,96,138,0.86,34.9
chr22:22437645-23366982,IGLV1-40*03,78.378,37,8,0,64888,64924,233,269,0.86,34.9
chr22:22437645-23366982,IGLV1-40*03,79.412,34,7,0,51268,51301,1,34,2.6,33.3
chr22:22437645-23366982,IGLV1-40*03,83.333,30,5,0,177928,177957,175,204,2.6,33.3
chr22:22437645-23366982,IGLV3-32*01,100.000,290,0,0,579852,580141,1,290,3.89e-129,461
chr22:22437645-23366982,IGLV3-32*01,79.791,287,58,0,589980,590266,1,287,2.33e-72,272
chr22:22437645-23366982,IGLV3-32*01,78.966,290,61,0,706192,706481,1,290,6.28e-71,267
chr22:22437645-23366982,IGLV3-32*01,78.467,274,59,0,804701,804974,1,274,3.34e-65,248
chr22:22437645-23366982,IGLV3-32*01,78.652,267,57,0,698236,698502,1,267,9.02e-64,244
chr22:22437645-23366982,IGLV3-32*01,77.007,274,63,0,757529,757802,1,274,2.19e-61,236
chr22:22437645-23366982,IGLV3-32*01,77.273,264,60,0,866373,866636,1,264,1.77e-59,229
chr22:22437645-23366982,IGLV3-32*01,75.517,290,70,1,658720,659008,1,290,4.31e-57,221
chr22:22437645-23366982,IGLV3-32*01,76.834,259,60,0,653897,654155,1,259,4.31e-57,221
chr22:22437645-23366982,IGLV3-32*01,74.035,285,74,0,672357,672641,1,285,3.88e-56,218
chr22:22437645-23366982,IGLV3-32*01,77.510,249,56,0,858440,858688,1,249,3.88e-56,218
chr22:22437645-23366982,IGLV3-32*01,73.519,287,76,0,797225,797511,1,287,3.49e-55,215
chr22:22437645-23366982,IGLV3-32*01,78.884,251,51,1,823831,824081,1,249,9.43e-54,210
chr22:22437645-23366982,IGLV3-32*01,72.982,285,77,0,732949,733233,1,285,2.83e-53,209
chr22:22437645-23366982,IGLV3-32*01,72.563,277,76,0,843255,843531,3,279,2.06e-50,199
chr22:22437645-23366982,IGLV3-32*01,73.745,259,68,0,689861,690119,1,259,1.86e-49,196
chr22:22437645-23366982,IGLV3-32*01,75.847,236,57,0,603990,604225,14,249,5.57e-49,194
chr22:22437645-23366982,IGLV3-32*01,72.374,257,71,0,747521,747777,3,259,1.22e-45,183
chr22:22437645-23366982,IGLV3-32*01,79.688,192,39,0,395231,395422,74,265,3.65e-45,182
chr22:22437645-23366982,IGLV3-32*01,75.403,248,59,2,724272,724517,43,290,2.66e-42,172
chr22:22437645-23366982,IGLV3-32*01,71.084,249,72,0,646674,646922,1,249,7.19e-41,168
chr22:22437645-23366982,IGLV3-32*01,82.609,161,28,0,778047,778207,99,259,7.19e-41,168
chr22:22437645-23366982,IGLV3-32*01,73.494,249,64,1,680112,680358,1,249,2.16e-40,166
chr22:22437645-23366982,IGLV3-32*01,72.581,248,67,1,740918,741164,2,249,6.47e-40,164
chr22:22437645-23366982,IGLV3-32*01,81.366,161,30,0,808333,808493,99,259,5.83e-39,161
chr22:22437645-23366982,IGLV3-32*01,79.641,167,34,0,303712,303878,93,259,5.24e-38,158
chr22:22437645-23366982,IGLV3-32*01,79.641,167,34,0,357219,357385,93,259,5.24e-38,158
chr22:22437645-23366982,IGLV3-32*01,76.216,185,44,0,334119,334303,75,259,4.72e-37,155
chr22:22437645-23366982,IGLV3-32*01,80.124,161,32,0,720226,720386,99,259,4.72e-37,155
chr22:22437645-23366982,IGLV3-32*01,80.124,161,32,0,744350,744510,99,259,4.72e-37,155
chr22:22437645-23366982,IGLV3-32*01,78.882,161,34,0,683557,683717,99,259,3.82e-35,148
chr22:22437645-23366982,IGLV3-32*01,77.246,167,38,0,417460,417626,93,259,3.44e-34,145
chr22:22437645-23366982,IGLV3-32*01,78.261,161,35,0,565317,565477,99,259,3.44e-34,145
chr22:22437645-23366982,IGLV3-32*01,75.294,170,42,0,298859,299028,90,259,8.36e-32,137
chr22:22437645-23366982,IGLV3-32*01,76.398,161,38,0,389694,389854,99,259,2.51e-31,136
chr22:22437645-23366982,IGLV3-32*01,67.954,259,82,1,675052,675309,1,259,7.52e-31,134
chr22:22437645-23366982,IGLV3-32*01,75.472,159,39,0,842100,842258,99,257,2.03e-29,129
chr22:22437645-23366982,IGLV3-32*01,67.623,244,78,1,799918,800160,16,259,1.65e-27,123
chr22:22437645-23366982,IGLV3-32*01,70.342,263,72,2,835602,835858,1,263,1.33e-25,117
chr22:22437645-23366982,IGLV3-32*01,80.165,121,24,0,700620,700740,139,259,1.33e-25,117
chr22:22437645-23366982,IGLV3-32*01,80.165,121,24,0,759772,759892,139,259,1.33e-25,117
chr22:22437645-23366982,IGLV3-32*01,72.050,161,45,0,74925,75085,99,259,1.20e-24,114
chr22:22437645-23366982,IGLV3-32*01,72.727,154,42,0,190975,191128,106,259,3.60e-24,112
chr22:22437645-23366982,IGLV3-32*01,70.370,162,48,0,345967,346128,98,259,2.92e-22,106
chr22:22437645-23366982,IGLV3-32*01,81.188,101,19,0,2330,2430,159,259,7.87e-21,101
chr22:22437645-23366982,IGLV3-32*01,70.175,171,50,1,55945,56114,96,266,2.13e-19,96.7
chr22:22437645-23366982,IGLV3-32*01,68.323,161,51,0,573586,573746,99,259,6.38e-19,95.1
chr22:22437645-23366982,IGLV3-32*01,73.723,137,35,1,650138,650274,124,259,1.72e-17,90.3
chr22:22437645-23366982,IGLV3-32*01,69.286,140,43,0,384035,384174,124,263,1.55e-16,87.2
chr22:22437645-23366982,IGLV3-32*01,77.528,89,20,0,735876,735964,173,261,3.76e-14,79.2
chr22:22437645-23366982,IGLV3-32*01,65.517,174,59,1,735701,735873,16,189,3.05e-12,72.9
chr22:22437645-23366982,IGLV3-32*01,72.449,98,27,0,7263,7360,167,264,9.15e-12,71.3
chr22:22437645-23366982,IGLV3-32*01,65.672,134,46,0,171937,172070,60,193,8.23e-11,68.2
chr22:22437645-23366982,IGLV3-32*01,62.987,154,57,0,347004,347157,99,252,7.41e-10,65.0
chr22:22437645-23366982,IGLV3-32*01,69.892,93,28,0,138459,138551,172,264,2.00e-08,60.2
chr22:22437645-23366982,IGLV3-32*01,63.804,163,58,1,435661,435823,98,259,6.00e-08,58.6
chr22:22437645-23366982,IGLV3-32*01,75.385,65,16,0,295225,295289,195,259,1.62e-06,53.9
chr22:22437645-23366982,IGLV3-32*01,69.620,79,24,0,815258,815336,185,263,1.46e-05,50.7
chr22:22437645-23366982,IGLV3-32*01,87.805,41,5,0,329435,329475,219,259,1.46e-05,50.7
chr22:22437645-23366982,IGLV3-32*01,87.805,41,5,0,352507,352547,219,259,1.46e-05,50.7
chr22:22437645-23366982,IGLV3-32*01,73.438,64,17,0,413137,413200,196,259,4.38e-05,49.1
chr22:22437645-23366982,IGLV3-32*01,74.194,62,16,0,411376,411437,196,257,4.38e-05,49.1
chr22:22437645-23366982,IGLV3-32*01,85.366,41,6,0,379082,379122,219,259,1.31e-04,47.5
chr22:22437645-23366982,IGLV3-32*01,81.818,44,8,0,133481,133524,212,255,3.94e-04,46.0
chr22:22437645-23366982,IGLV3-32*01,64.516,93,33,0,857133,857225,167,259,0.001,44.4
chr22:22437645-23366982,IGLV3-32*01,70.769,65,19,0,22379,22443,201,265,0.001,44.4
chr22:22437645-23366982,IGLV3-32*01,63.736,91,33,0,319676,319766,169,259,0.011,41.2
chr22:22437645-23366982,IGLV3-32*01,76.744,43,10,0,319590,319632,98,140,0.096,38.0
chr22:22437645-23366982,IGLV3-32*01,89.655,29,3,0,51520,51548,231,259,0.096,38.0
chr22:22437645-23366982,IGLV3-32*01,84.375,32,5,0,220957,220988,98,129,0.29,36.5
chr22:22437645-23366982,IGLV3-32*01,100.000,22,0,0,352368,352389,98,119,0.29,36.5
chr22:22437645-23366982,IGLV3-32*01,100.000,22,0,0,378943,378964,98,119,0.29,36.5
chr22:22437645-23366982,IGLV3-32*01,100.000,22,0,0,413021,413042,98,119,0.29,36.5
chr22:22437645-23366982,IGLV3-32*01,95.833,24,1,0,650976,650999,104,127,0.29,36.5
chr22:22437645-23366982,IGLV3-32*01,95.833,24,1,0,686915,686938,104,127,0.29,36.5
chr22:22437645-23366982,IGLV3-32*01,70.370,54,16,0,87993,88046,196,249,0.29,36.5
chr22:22437645-23366982,IGLV3-32*01,60.417,96,38,0,133368,133463,97,192,2.6,33.3
chr22:22437645-23366982,IGLV3-32*01,100.000,20,0,0,329297,329316,99,118,2.6,33.3
chr22:22437645-23366982,IGLV3-32*01,95.455,22,1,0,730407,730428,104,125,2.6,33.3
chr22:22437645-23366982,IGLV3-32*01,77.778,36,8,0,82610,82645,224,259,2.6,33.3
chr22:22437645-23366982,IGLV3-32*01,95.238,21,1,0,177849,177869,99,119,7.8,31.7
chr22:22437645-23366982,IGLV3-32*01,82.759,29,5,0,788528,788556,231,259,7.8,31.7
chr22:22437645-23366982,IGLV3-31*01,100.000,290,0,0,589980,590269,1,290,3.89e-129,461
chr22:22437645-23366982,IGLV3-31*01,79.791,287,58,0,579852,580138,1,287,2.33e-72,272
chr22:22437645-23366982,IGLV3-31*01,78.472,288,62,0,706192,706479,1,288,5.09e-69,261
chr22:22437645-23366982,IGLV3-31*01,77.003,287,65,1,658720,659005,1,287,1.97e-60,232
chr22:22437645-23366982,IGLV3-31*01,78.313,249,54,0,858440,858688,1,249,4.79e-58,225
chr22:22437645-23366982,IGLV3-31*01,73.958,288,75,0,757529,757816,1,288,1.29e-56,220
chr22:22437645-23366982,IGLV3-31*01,74.820,278,70,0,804701,804978,1,278,1.29e-56,220
chr22:22437645-23366982,IGLV3-31*01,73.611,288,76,0,698236,698523,1,288,1.16e-55,217
chr22:22437645-23366982,IGLV3-31*01,74.101,278,72,0,866373,866650,1,278,1.05e-54,213
chr22:22437645-23366982,IGLV3-31*01,72.917,288,78,0,672357,672644,1,288,9.43e-54,210
chr22:22437645-23366982,IGLV3-31*01,71.875,288,81,0,732949,733236,1,288,6.88e-51,201
